nohistory,text,a,120
nohistory,text,a,123
nohistory,text,a,132
nohistory,text,a,139
nohistory,text,a,139
nohistory,text,a,191
nohistory,text,a,198
nohistory,text,a,212
nohistory,text,a,217
nohistory,text,a,238
nohistory,text,a,255
nohistory,text,a,268
nohistory,text,a,278
nohistory,text,a,281
nohistory,text,a,322
nohistory,text,a,332
nohistory,text,a,332
nohistory,text,a,388
nohistory,text,a,393
nohistory,text,a,425
nohistory,text,a,428
nohistory,text,a,465
nohistory,text,a,475
nohistory,text,a,524
nohistory,text,a,531
nohistory,text,a,576
nohistory,text,b,61
nohistory,text,b,74
nohistory,text,b,108
nohistory,text,b,115
nohistory,text,b,121
nohistory,text,b,129
nohistory,text,b,138
nohistory,text,b,148
nohistory,text,b,156
nohistory,text,b,175
nohistory,text,b,181
nohistory,text,b,193
nohistory,text,b,248
nohistory,text,b,252
nohistory,text,b,256
nohistory,text,b,276
nohistory,text,b,279
nohistory,text,b,294
nohistory,text,b,334
nohistory,text,b,346
nohistory,text,b,370
nohistory,text,b,374
nohistory,text,b,394
nohistory,text,b,514
nohistory,text,b,565
nohistory,text,b,717
nohistory,text,c,42
nohistory,text,c,69
nohistory,text,c,85
nohistory,text,c,100
nohistory,text,c,108
nohistory,text,c,113
nohistory,text,c,114
nohistory,text,c,128
nohistory,text,c,133
nohistory,text,c,134
nohistory,text,c,156
nohistory,text,c,162
nohistory,text,c,177
nohistory,text,c,184
nohistory,text,c,194
nohistory,text,c,195
nohistory,text,c,225
nohistory,text,c,275
nohistory,text,c,278
nohistory,text,c,288
nohistory,text,c,323
nohistory,text,c,327
nohistory,text,c,348
nohistory,text,c,349
nohistory,text,c,433
nohistory,text,c,482
nohistory,2d,a,36
nohistory,2d,a,93
nohistory,2d,a,117
nohistory,2d,a,123
nohistory,2d,a,126
nohistory,2d,a,131
nohistory,2d,a,156
nohistory,2d,a,171
nohistory,2d,a,171
nohistory,2d,a,179
nohistory,2d,a,197
nohistory,2d,a,214
nohistory,2d,a,223
nohistory,2d,a,225
nohistory,2d,a,230
nohistory,2d,a,268
nohistory,2d,a,280
nohistory,2d,a,298
nohistory,2d,a,302
nohistory,2d,a,327
nohistory,2d,a,334
nohistory,2d,a,473
nohistory,2d,a,538
nohistory,2d,a,572
nohistory,2d,a,629
nohistory,2d,a,659
nohistory,2d,b,24
nohistory,2d,b,30
nohistory,2d,b,52
nohistory,2d,b,66
nohistory,2d,b,83
nohistory,2d,b,91
nohistory,2d,b,109
nohistory,2d,b,116
nohistory,2d,b,120
nohistory,2d,b,170
nohistory,2d,b,188
nohistory,2d,b,192
nohistory,2d,b,202
nohistory,2d,b,225
nohistory,2d,b,229
nohistory,2d,b,246
nohistory,2d,b,257
nohistory,2d,b,263
nohistory,2d,b,274
nohistory,2d,b,287
nohistory,2d,b,299
nohistory,2d,b,340
nohistory,2d,b,356
nohistory,2d,b,396
nohistory,2d,b,409
nohistory,2d,b,465
nohistory,2d,c,23
nohistory,2d,c,30
nohistory,2d,c,40
nohistory,2d,c,45
nohistory,2d,c,56
nohistory,2d,c,68
nohistory,2d,c,105
nohistory,2d,c,111
nohistory,2d,c,116
nohistory,2d,c,119
nohistory,2d,c,128
nohistory,2d,c,150
nohistory,2d,c,159
nohistory,2d,c,207
nohistory,2d,c,211
nohistory,2d,c,230
nohistory,2d,c,250
nohistory,2d,c,252
nohistory,2d,c,285
nohistory,2d,c,286
nohistory,2d,c,331
nohistory,2d,c,371
nohistory,2d,c,440
nohistory,2d,c,547
nohistory,2d,c,565
nohistory,2d,c,576
history,text,a,61
history,text,a,85
history,text,a,87
history,text,a,89
history,text,a,108
history,text,a,117
history,text,a,118
history,text,a,124
history,text,a,128
history,text,a,128
history,text,a,149
history,text,a,184
history,text,a,191
history,text,a,231
history,text,a,262
history,text,a,269
history,text,a,300
history,text,a,312
history,text,a,341
history,text,a,342
history,text,a,372
history,text,a,382
history,text,a,382
history,text,a,393
history,text,a,413
history,text,a,423
history,text,b,84
history,text,b,92
history,text,b,94
history,text,b,109
history,text,b,117
history,text,b,119
history,text,b,124
history,text,b,132
history,text,b,167
history,text,b,194
history,text,b,209
history,text,b,223
history,text,b,241
history,text,b,242
history,text,b,254
history,text,b,270
history,text,b,280
history,text,b,301
history,text,b,307
history,text,b,326
history,text,b,332
history,text,b,343
history,text,b,349
history,text,b,472
history,text,b,621
history,text,b,678
history,text,c,60
history,text,c,62
history,text,c,62
history,text,c,85
history,text,c,134
history,text,c,139
history,text,c,142
history,text,c,142
history,text,c,143
history,text,c,158
history,text,c,159
history,text,c,161
history,text,c,173
history,text,c,207
history,text,c,255
history,text,c,276
history,text,c,278
history,text,c,284
history,text,c,298
history,text,c,326
history,text,c,437
history,text,c,441
history,text,c,471
history,text,c,485
history,text,c,754
history,text,c,761
history,2d,a,29
history,2d,a,32
history,2d,a,40
history,2d,a,63
history,2d,a,67
history,2d,a,75
history,2d,a,79
history,2d,a,125
history,2d,a,128
history,2d,a,132
history,2d,a,133
history,2d,a,163
history,2d,a,184
history,2d,a,184
history,2d,a,186
history,2d,a,188
history,2d,a,213
history,2d,a,215
history,2d,a,226
history,2d,a,246
history,2d,a,253
history,2d,a,269
history,2d,a,351
history,2d,a,367
history,2d,a,472
history,2d,a,481
history,2d,b,38
history,2d,b,39
history,2d,b,55
history,2d,b,73
history,2d,b,84
history,2d,b,89
history,2d,b,96
history,2d,b,101
history,2d,b,104
history,2d,b,105
history,2d,b,146
history,2d,b,147
history,2d,b,153
history,2d,b,164
history,2d,b,168
history,2d,b,171
history,2d,b,174
history,2d,b,247
history,2d,b,284
history,2d,b,298
history,2d,b,309
history,2d,b,311
history,2d,b,347
history,2d,b,364
history,2d,b,463
history,2d,b,506
history,2d,c,47
history,2d,c,49
history,2d,c,57
history,2d,c,61
history,2d,c,80
history,2d,c,86
history,2d,c,106
history,2d,c,107
history,2d,c,112
history,2d,c,115
history,2d,c,125
history,2d,c,154
history,2d,c,155
history,2d,c,161
history,2d,c,168
history,2d,c,169
history,2d,c,171
history,2d,c,173
history,2d,c,185
history,2d,c,196
history,2d,c,207
history,2d,c,216
history,2d,c,262
history,2d,c,314
history,2d,c,385
history,2d,c,428
