history,text,a,40
history,text,a,39
history,text,a,15
history,text,a,51
history,text,a,13
history,text,a,0
history,text,a,12
history,text,a,27
history,text,a,19
history,text,a,21
history,text,a,12
history,text,a,38
history,text,a,28
history,text,a,23
history,text,a,45
history,text,a,35
history,text,a,9
history,text,a,54
history,text,a,7
history,text,a,31
history,text,a,9
history,text,a,8
history,text,a,15
history,text,a,33
history,text,a,43
history,text,a,4
history,text,a,38
history,text,a,15
history,text,a,18
history,text,a,29
history,text,b,8
history,text,b,29
history,text,b,32
history,text,b,12
history,text,b,17
history,text,b,15
history,text,b,14
history,text,b,28
history,text,b,7
history,text,b,40
history,text,b,40
history,text,b,37
history,text,b,29
history,text,b,72
history,text,b,17
history,text,b,21
history,text,b,30
history,text,b,25
history,text,b,10
history,text,b,24
history,text,b,58
history,text,b,14
history,text,b,55
history,text,b,0
history,text,b,99
history,text,b,23
history,text,b,11
history,text,b,6
history,text,b,15
history,text,b,33
history,text,c,7
history,text,c,54
history,text,c,32
history,text,c,15
history,text,c,26
history,text,c,17
history,text,c,87
history,text,c,102
history,text,c,38
history,text,c,27
history,text,c,49
history,text,c,2
history,text,c,52
history,text,c,11
history,text,c,16
history,text,c,4
history,text,c,16
history,text,c,25
history,text,c,22
history,text,c,12
history,text,c,7
history,text,c,3
history,text,c,72
history,text,c,16
history,text,c,13
history,text,c,18
history,text,c,38
history,text,c,14
history,text,c,36
history,text,c,52
history,2d,a,42
history,2d,a,24
history,2d,a,4
history,2d,a,7
history,2d,a,7
history,2d,a,8
history,2d,a,13
history,2d,a,15
history,2d,a,48
history,2d,a,3
history,2d,a,33
history,2d,a,20
history,2d,a,23
history,2d,a,8
history,2d,a,28
history,2d,a,29
history,2d,a,29
history,2d,a,3
history,2d,a,55
history,2d,a,0
history,2d,a,26
history,2d,a,1
history,2d,a,11
history,2d,a,14
history,2d,a,25
history,2d,a,24
history,2d,a,5
history,2d,a,41
history,2d,a,23
history,2d,a,17
history,2d,b,34
history,2d,b,44
history,2d,b,9
history,2d,b,10
history,2d,b,11
history,2d,b,33
history,2d,b,13
history,2d,b,84
history,2d,b,41
history,2d,b,30
history,2d,b,9
history,2d,b,26
history,2d,b,19
history,2d,b,19
history,2d,b,4
history,2d,b,2
history,2d,b,18
history,2d,b,28
history,2d,b,8
history,2d,b,12
history,2d,b,18
history,2d,b,26
history,2d,b,1
history,2d,b,9
history,2d,b,15
history,2d,b,46
history,2d,b,10
history,2d,b,18
history,2d,b,22
history,2d,b,10
history,2d,c,22
history,2d,c,17
history,2d,c,20
history,2d,c,22
history,2d,c,15
history,2d,c,36
history,2d,c,7
history,2d,c,5
history,2d,c,48
history,2d,c,15
history,2d,c,7
history,2d,c,2
history,2d,c,11
history,2d,c,16
history,2d,c,15
history,2d,c,10
history,2d,c,10
history,2d,c,5
history,2d,c,2
history,2d,c,18
history,2d,c,1
history,2d,c,29
history,2d,c,4
history,2d,c,28
history,2d,c,23
history,2d,c,18
history,2d,c,4
history,2d,c,34
history,2d,c,11
history,2d,c,2
nohistory,text,a,26
nohistory,text,a,55
nohistory,text,a,12
nohistory,text,a,20
nohistory,text,a,37
nohistory,text,a,43
nohistory,text,a,16
nohistory,text,a,23
nohistory,text,a,35
nohistory,text,a,91
nohistory,text,a,14
nohistory,text,a,13
nohistory,text,a,27
nohistory,text,a,31
nohistory,text,a,47
nohistory,text,a,36
nohistory,text,a,8
nohistory,text,a,42
nohistory,text,a,6
nohistory,text,a,11
nohistory,text,a,41
nohistory,text,a,41
nohistory,text,a,15
nohistory,text,a,32
nohistory,text,a,12
nohistory,text,a,49
nohistory,text,a,31
nohistory,text,a,35
nohistory,text,a,51
nohistory,text,a,26
nohistory,text,b,33
nohistory,text,b,92
nohistory,text,b,15
nohistory,text,b,69
nohistory,text,b,35
nohistory,text,b,28
nohistory,text,b,3
nohistory,text,b,12
nohistory,text,b,41
nohistory,text,b,28
nohistory,text,b,29
nohistory,text,b,37
nohistory,text,b,21
nohistory,text,b,13
nohistory,text,b,32
nohistory,text,b,19
nohistory,text,b,46
nohistory,text,b,15
nohistory,text,b,37
nohistory,text,b,5
nohistory,text,b,29
nohistory,text,b,70
nohistory,text,b,47
nohistory,text,b,17
nohistory,text,b,11
nohistory,text,b,9
nohistory,text,b,0
nohistory,text,b,21
nohistory,text,b,10
nohistory,text,b,52
nohistory,text,c,21
nohistory,text,c,25
nohistory,text,c,16
nohistory,text,c,22
nohistory,text,c,2
nohistory,text,c,33
nohistory,text,c,15
nohistory,text,c,34
nohistory,text,c,15
nohistory,text,c,13
nohistory,text,c,7
nohistory,text,c,10
nohistory,text,c,14
nohistory,text,c,7
nohistory,text,c,31
nohistory,text,c,69
nohistory,text,c,50
nohistory,text,c,38
nohistory,text,c,10
nohistory,text,c,43
nohistory,text,c,37
nohistory,text,c,38
nohistory,text,c,15
nohistory,text,c,11
nohistory,text,c,3
nohistory,text,c,22
nohistory,text,c,4
nohistory,text,c,12
nohistory,text,c,25
nohistory,text,c,37
nohistory,2d,a,10
nohistory,2d,a,80
nohistory,2d,a,68
nohistory,2d,a,113
nohistory,2d,a,4
nohistory,2d,a,24
nohistory,2d,a,27
nohistory,2d,a,19
nohistory,2d,a,64
nohistory,2d,a,34
nohistory,2d,a,11
nohistory,2d,a,9
nohistory,2d,a,17
nohistory,2d,a,26
nohistory,2d,a,32
nohistory,2d,a,30
nohistory,2d,a,38
nohistory,2d,a,15
nohistory,2d,a,50
nohistory,2d,a,24
nohistory,2d,a,24
nohistory,2d,a,13
nohistory,2d,a,23
nohistory,2d,a,25
nohistory,2d,a,16
nohistory,2d,a,0
nohistory,2d,a,29
nohistory,2d,a,34
nohistory,2d,a,9
nohistory,2d,b,1
nohistory,2d,b,10
nohistory,2d,b,29
nohistory,2d,b,22
nohistory,2d,b,21
nohistory,2d,b,61
nohistory,2d,b,10
nohistory,2d,b,26
nohistory,2d,b,11
nohistory,2d,b,6
nohistory,2d,b,2
nohistory,2d,b,8
nohistory,2d,b,20
nohistory,2d,b,10
nohistory,2d,b,24
nohistory,2d,b,32
nohistory,2d,b,20
nohistory,2d,b,41
nohistory,2d,b,9
nohistory,2d,b,50
nohistory,2d,b,24
nohistory,2d,b,0
nohistory,2d,b,26
nohistory,2d,b,32
nohistory,2d,b,31
nohistory,2d,b,57
nohistory,2d,b,9
nohistory,2d,b,41
nohistory,2d,b,27
nohistory,2d,b,15
nohistory,2d,c,52
nohistory,2d,c,29
nohistory,2d,c,6
nohistory,2d,c,6
nohistory,2d,c,44
nohistory,2d,c,41
nohistory,2d,c,12
nohistory,2d,c,9
nohistory,2d,c,5
nohistory,2d,c,3
nohistory,2d,c,56
nohistory,2d,c,25
nohistory,2d,c,33
nohistory,2d,c,91
nohistory,2d,c,12
nohistory,2d,c,70
nohistory,2d,c,1
nohistory,2d,c,26
nohistory,2d,c,4
nohistory,2d,c,15
nohistory,2d,c,33
nohistory,2d,c,1
nohistory,2d,c,19
nohistory,2d,c,11
nohistory,2d,c,28
nohistory,2d,c,4
nohistory,2d,c,30
nohistory,2d,c,9
